Project: 2018 Post 45 Charleston Entrance Channel Maintenance and New Work Dredging
Permit: W912HP-18-C-0001
Client: Great Lakes Dredge & Dock Co.
Trip: 54
Vessel Name: GL702
Material Source: UNKNOWN
Transit Start: 5/26/2018 5:44:02 AM
Disposal Start: 5/26/2018 7:18:23 AM
Note: Coordinates are in NAD 1983 StatePlane South Carolina FIPS 3900 Feet

Local Date/Time,Easting,Northing,Heading,Speed (knots),Aft Draft (ft),Fore Draft (ft),Aft Ullage (ft),ForeUllage (ft),Water Depth (ft),Placement Phase,Hull Status
05/26/2018 10:57:18,2406215.96,305399.38,127.17,2.40,7.47,2.56,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:58:18,2406418.20,305255.27,128.45,2.50,7.52,2.74,32.52,0.00,N/A,RETURN,OPEN
05/26/2018 10:59:17,2406629.20,305117.70,126.82,2.40,7.52,2.58,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 11:00:18,2406843.50,304978.38,126.07,2.40,7.56,2.76,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 11:01:17,2407043.18,304851.03,126.59,2.50,7.50,2.88,15.09,0.00,N/A,RETURN,CLOSED
05/26/2018 11:02:18,2407253.58,304703.06,128.55,2.40,7.56,2.58,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:03:18,2407450.77,304561.93,128.06,2.40,7.56,2.58,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:04:18,2407651.92,304424.97,127.67,2.40,7.52,2.76,32.30,0.00,N/A,RETURN,CLOSED
05/26/2018 11:05:17,2407845.14,304303.33,128.41,2.30,7.56,2.78,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:06:18,2408036.72,304161.76,129.53,2.30,7.66,2.51,15.08,0.00,N/A,RETURN,CLOSED
05/26/2018 11:07:18,2408240.01,304043.92,125.41,2.40,7.47,2.74,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 11:08:17,2408444.69,303935.43,122.13,2.40,7.52,2.69,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 11:09:17,2408666.21,303837.62,117.64,2.40,7.56,2.63,32.24,0.00,N/A,RETURN,CLOSED
05/26/2018 11:10:17,2408893.94,303758.81,114.41,2.50,7.56,2.67,15.14,0.00,N/A,RETURN,CLOSED
05/26/2018 11:11:17,2409122.02,303674.53,113.94,2.40,7.52,2.65,32.43,0.00,N/A,RETURN,CLOSED
05/26/2018 11:12:17,2409344.79,303581.89,115.70,2.40,7.47,2.83,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:13:17,2409579.21,303479.87,116.18,2.40,7.61,2.65,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 11:14:18,2409802.02,303385.71,116.18,2.50,7.56,20.96,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 11:15:18,2410050.39,303276.00,116.65,3.10,7.43,2.74,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:16:17,2410324.16,303128.07,118.96,2.90,7.47,2.60,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 11:17:18,2410620.94,303009.92,109.65,3.00,7.47,2.67,15.08,0.00,N/A,RETURN,CLOSED
05/26/2018 11:18:18,2410919.94,303041.18,84.15,2.90,7.43,2.69,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 11:19:18,2411155.96,303217.62,54.17,3.00,7.56,2.67,15.15,0.00,N/A,RETURN,CLOSED
05/26/2018 11:20:17,2411288.49,303488.19,25.09,3.00,7.47,2.74,32.50,0.00,N/A,RETURN,CLOSED
05/26/2018 11:21:18,2411252.03,303805.12,353.41,3.00,7.63,2.49,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 11:22:18,2411081.68,304061.41,326.84,3.10,7.52,2.45,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 11:23:18,2410834.56,304271.07,310.29,3.10,7.54,2.72,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 11:24:18,2410558.15,304439.81,300.47,3.20,7.54,2.78,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:25:17,2410274.17,304582.10,295.13,3.20,7.52,2.72,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 11:26:18,2409975.54,304731.32,292.96,3.20,7.68,2.56,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:27:18,2409668.68,304865.93,290.09,3.40,7.47,2.67,15.15,33.21,N/A,RETURN,CLOSED
05/26/2018 11:28:17,2409363.47,304983.02,287.65,3.30,7.54,2.67,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:29:18,2409031.51,305082.66,283.68,3.30,7.56,2.72,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 11:30:18,2408711.55,305171.48,282.66,3.30,7.59,2.81,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:31:18,2408381.89,305264.26,281.91,3.50,7.59,2.58,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 11:32:17,2408050.51,305308.48,274.20,3.70,7.52,2.58,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 11:33:18,2407710.02,305250.90,258.04,3.20,7.59,2.49,32.35,0.00,N/A,RETURN,CLOSED
05/26/2018 11:34:18,2407461.05,305063.74,232.36,2.80,7.59,2.54,32.44,0.00,N/A,RETURN,CLOSED
05/26/2018 11:35:18,2407353.89,304829.93,204.36,2.40,7.47,2.74,32.32,0.00,N/A,RETURN,CLOSED
05/26/2018 11:36:18,2407442.53,304612.73,162.91,2.10,7.61,2.58,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 11:37:18,2407638.12,304496.11,128.28,2.30,7.47,2.56,32.39,0.00,N/A,RETURN,CLOSED
05/26/2018 11:38:18,2407866.66,304428.63,114.28,2.40,7.59,2.60,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 11:39:18,2408095.53,304340.37,116.00,2.30,7.50,2.78,31.85,0.00,N/A,RETURN,CLOSED
05/26/2018 11:40:18,2408307.14,304230.57,120.64,2.50,7.63,2.69,32.10,0.00,N/A,RETURN,CLOSED
05/26/2018 11:41:17,2408519.88,304112.85,123.39,2.40,7.59,2.74,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:42:17,2408725.28,303995.27,124.34,2.30,7.52,2.74,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 11:43:17,2408949.16,303814.16,132.06,2.90,7.50,2.63,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 11:44:18,2409151.90,303592.80,139.62,3.00,7.54,2.60,15.02,33.10,N/A,RETURN,CLOSED
05/26/2018 11:45:18,2409310.03,303396.40,142.44,2.10,7.54,2.78,32.14,33.21,N/A,RETURN,CLOSED
05/26/2018 11:46:18,2409463.69,303240.02,138.77,2.30,7.63,2.74,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 11:47:17,2409668.12,303100.68,129.68,2.60,7.56,2.65,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:48:18,2409933.50,303007.47,108.66,3.00,7.54,2.56,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 11:49:18,2410248.84,303101.37,76.43,3.20,7.52,2.67,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 11:50:18,2410504.63,303299.91,54.84,3.20,7.63,2.72,32.33,0.00,N/A,RETURN,CLOSED
05/26/2018 11:51:17,2410687.80,303559.37,36.20,3.10,7.52,2.65,14.96,0.00,N/A,RETURN,CLOSED
05/26/2018 11:52:17,2410777.35,303848.92,16.82,3.10,7.59,2.51,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 11:53:18,2410711.04,304156.52,347.08,3.00,7.50,2.51,15.03,33.05,N/A,RETURN,CLOSED
05/26/2018 11:54:18,2410523.29,304407.20,324.53,3.10,7.59,2.51,15.01,33.18,N/A,RETURN,CLOSED
05/26/2018 11:55:17,2410310.51,304647.04,316.53,3.40,7.45,2.60,32.21,0.00,N/A,RETURN,CLOSED
05/26/2018 11:56:18,2410061.22,304873.26,310.05,3.10,7.63,2.74,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 11:57:17,2409812.76,305064.45,305.88,3.30,7.50,2.83,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 11:58:18,2409546.24,305273.35,305.08,3.20,7.54,2.60,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 11:59:18,2409263.80,305436.60,295.75,3.20,7.54,2.78,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:00:18,2408933.35,305410.28,265.84,3.30,7.50,2.69,32.17,0.00,N/A,RETURN,CLOSED
05/26/2018 12:01:18,2408650.53,305300.13,248.40,2.80,7.59,2.58,32.02,0.00,N/A,RETURN,CLOSED
05/26/2018 12:02:18,2408411.18,305178.41,238.84,2.50,7.63,2.78,32.30,0.00,N/A,RETURN,CLOSED
05/26/2018 12:03:17,2408239.91,305010.57,222.81,2.30,7.63,2.69,32.57,0.00,N/A,RETURN,CLOSED
05/26/2018 12:04:18,2408092.61,304819.44,215.89,2.30,7.59,2.72,32.15,0.00,N/A,RETURN,CLOSED
05/26/2018 12:05:18,2407918.52,304647.88,218.38,2.30,7.54,2.74,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:06:18,2407768.74,304494.49,221.01,2.30,7.54,2.83,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 12:07:18,2407582.19,304372.23,233.85,2.20,7.52,2.74,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 12:08:18,2407351.94,304372.57,263.72,2.30,7.54,2.88,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:09:18,2407121.00,304478.30,285.84,2.40,7.54,2.83,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:10:18,2406904.90,304602.38,293.51,2.30,7.68,2.47,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:11:18,2406702.18,304729.87,297.64,2.30,7.59,2.60,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:12:18,2406514.08,304885.27,302.63,2.20,7.50,2.78,14.97,0.00,N/A,RETURN,CLOSED
05/26/2018 12:13:18,2406362.82,305043.00,310.14,2.10,7.63,2.49,31.75,0.00,N/A,RETURN,CLOSED
05/26/2018 12:14:18,2406259.93,305248.38,329.05,2.10,7.63,2.60,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:15:18,2406292.90,305486.72,7.56,2.20,7.59,2.88,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 12:16:18,2406469.04,305625.87,51.45,2.00,7.50,3.01,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:17:18,2406685.74,305659.23,82.66,2.10,7.63,2.51,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 12:18:18,2406915.57,305629.73,99.71,2.20,7.63,2.51,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:19:18,2407114.80,305535.76,118.40,2.20,7.59,2.56,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:20:17,2407271.01,305395.31,134.97,2.10,7.70,2.60,14.97,0.00,N/A,RETURN,CLOSED
05/26/2018 12:21:18,2407395.20,305230.30,144.88,2.00,7.50,2.56,15.07,0.00,N/A,RETURN,CLOSED
05/26/2018 12:22:18,2407527.46,305070.36,141.25,2.20,7.63,2.74,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 12:23:17,2407715.54,304948.52,130.81,2.20,7.68,2.51,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:24:18,2407889.30,304815.63,132.11,2.20,7.68,2.51,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 12:25:18,2408058.15,304675.01,135.19,2.10,7.59,2.56,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:26:17,2408212.35,304536.56,136.95,2.20,7.63,2.65,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:27:18,2408381.09,304402.46,133.88,2.20,7.45,2.83,32.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:28:18,2408553.21,304272.03,134.22,2.10,7.52,2.65,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 12:29:18,2408691.92,304112.21,141.61,1.90,7.50,2.83,32.26,0.00,N/A,RETURN,CLOSED
05/26/2018 12:30:18,2408815.19,303945.81,144.43,2.00,7.54,2.74,31.79,0.00,N/A,RETURN,CLOSED
05/26/2018 12:31:18,2408964.67,303802.58,138.63,2.10,7.56,2.69,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:32:18,2409146.88,303684.06,131.47,2.20,7.56,2.56,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 12:33:18,2409347.70,303576.85,127.88,2.30,7.54,2.78,31.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:34:18,2409502.23,303389.27,143.47,2.60,7.54,2.74,14.97,0.00,N/A,RETURN,CLOSED
05/26/2018 12:35:18,2409675.17,303211.71,132.47,2.70,7.54,2.92,32.47,0.00,N/A,RETURN,CLOSED
05/26/2018 12:36:18,2409950.02,303270.70,86.32,2.70,7.43,2.74,32.33,0.00,N/A,RETURN,CLOSED
05/26/2018 12:37:18,2410132.60,303523.09,43.04,3.10,7.47,2.63,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:38:18,2410176.61,303859.45,12.75,3.40,7.52,2.51,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:39:17,2410199.27,304187.79,4.76,3.30,7.56,2.74,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:40:18,2410193.10,304533.88,354.04,3.40,7.56,2.56,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:41:18,2410003.00,304809.05,323.24,3.30,7.54,2.69,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:42:18,2409686.96,304890.36,283.67,3.00,7.50,2.58,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:43:18,2409392.54,304754.05,243.77,3.00,7.68,2.69,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 12:44:18,2409276.43,304486.06,203.57,2.80,7.54,2.60,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 12:45:18,2409338.06,304194.53,171.73,2.80,7.54,2.69,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:46:18,2409390.87,303917.22,169.17,2.90,7.45,2.60,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 12:47:18,2409521.63,303647.32,155.05,3.00,7.54,2.56,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 12:48:18,2409712.86,303401.98,145.50,3.20,7.59,2.63,15.07,0.00,N/A,RETURN,CLOSED
05/26/2018 12:49:18,2409881.22,303148.58,145.17,2.80,7.63,2.60,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 12:50:18,2410043.84,302968.19,139.59,2.20,7.50,2.88,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 12:51:18,2410171.65,302807.31,145.73,2.00,7.63,2.74,32.91,0.00,N/A,RETURN,CLOSED
05/26/2018 12:52:18,2410231.14,302573.01,158.84,2.60,7.54,2.67,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 12:53:18,2410390.81,302335.91,143.99,2.70,7.50,2.69,31.59,32.89,N/A,RETURN,CLOSED
05/26/2018 12:54:17,2410582.71,302170.04,135.85,2.40,7.50,2.83,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:55:18,2410713.70,301983.25,142.53,2.00,7.50,2.65,32.30,0.00,N/A,RETURN,OPEN
05/26/2018 12:56:18,2410866.20,301834.13,133.88,2.00,7.43,2.74,32.12,33.27,N/A,RETURN,CLOSED
05/26/2018 12:57:18,2410995.69,301750.61,131.76,1.00,7.59,2.69,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 12:58:17,2411029.71,301637.43,152.45,1.80,7.54,2.65,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 12:59:18,2410966.89,301522.45,149.25,1.40,7.45,2.83,15.00,32.96,N/A,RETURN,CLOSED
05/26/2018 13:00:18,2410964.25,301506.74,118.25,0.00,7.63,2.76,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 13:01:18,2410907.39,301479.20,117.14,0.00,7.47,2.83,32.90,0.00,N/A,RETURN,CLOSED
05/26/2018 13:02:18,2410945.73,301472.52,117.47,0.00,7.59,2.74,31.54,0.00,N/A,RETURN,CLOSED
05/26/2018 13:03:18,2410903.34,301475.22,113.78,0.00,7.59,2.67,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 13:04:18,2410908.71,301464.37,115.35,0.00,7.50,2.78,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 13:05:18,2410910.85,301470.62,111.37,0.00,7.54,2.72,32.46,0.00,N/A,RETURN,CLOSED
05/26/2018 13:06:18,2410910.51,301469.51,112.07,0.00,7.47,2.65,14.96,0.00,N/A,RETURN,CLOSED
05/26/2018 13:07:18,2410917.50,301464.97,113.48,0.00,7.63,2.65,32.55,0.00,N/A,RETURN,CLOSED
05/26/2018 13:08:17,2410906.46,301473.85,110.83,0.00,7.59,2.69,32.09,0.00,N/A,RETURN,CLOSED
05/26/2018 13:09:18,2410918.96,301465.99,111.68,0.00,7.45,2.92,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 13:10:17,2410903.56,301467.01,111.68,0.00,7.41,20.96,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 13:11:18,2410938.32,301463.13,115.61,0.60,7.45,2.78,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 13:12:18,2410924.84,301460.16,115.07,0.50,7.50,2.78,32.16,0.00,N/A,RETURN,CLOSED
05/26/2018 13:13:17,2410959.99,301530.99,104.77,0.50,7.61,2.56,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 13:14:18,2410939.86,301539.42,107.64,0.00,7.45,2.69,15.01,33.27,N/A,RETURN,CLOSED
05/26/2018 13:15:17,2410942.19,301557.99,97.80,0.00,7.54,2.69,32.26,0.00,N/A,RETURN,CLOSED
05/26/2018 13:16:17,2410943.62,301552.13,101.73,0.50,7.86,2.97,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 13:17:17,2410943.35,301553.75,97.08,0.00,8.18,3.06,28.08,30.40,N/A,RETURN,CLOSED
05/26/2018 13:18:18,2410944.40,301544.41,103.11,0.00,8.67,3.33,26.67,28.50,N/A,RETURN,CLOSED
